galaxy,r_kpc,vobs_kms,vobs_err_kms,vbar_kms
G0099,8.89473684,7428.02879602,0.0,6376.20365043
G0099,9.65789474,7562.14347121,0.0,6376.20365043
G0099,10.42105263,6979.70319130,0.0,6376.20365043
G0099,11.18421053,7391.72846708,0.0,6376.20365043
G0099,11.94736842,7218.11928639,0.0,6376.20365043
G0099,12.71052632,6763.67004897,0.0,6376.20365043
G0099,13.47368421,6254.76613563,0.0,6376.20365043
G0099,14.23684211,6640.66598160,0.0,6376.20365043
G0099,15.00000000,7085.44747565,0.0,6376.20365043
G0100,0.50000000,7161.55010431,0.0,6428.89784472
G0100,1.26315789,6838.35691842,0.0,6428.89784472
G0100,2.02631579,6713.68969953,0.0,6428.89784472
G0100,2.78947368,6453.23920962,0.0,6428.89784472
G0100,3.55263158,6425.17120869,0.0,6428.89784472
G0100,4.31578947,6971.67618913,0.0,6428.89784472
G0100,5.07894737,6462.20771836,0.0,6428.89784472
G0100,5.84210526,7009.20875644,0.0,6428.89784472
G0100,6.60526316,6734.63469682,0.0,6428.89784472
G0100,7.36842105,6865.04010549,0.0,6428.89784472
G0100,8.13157895,7759.92711799,0.0,6428.89784472
G0100,8.89473684,7031.43370197,0.0,6428.89784472
G0100,9.65789474,6894.01409554,0.0,6428.89784472
G0100,10.42105263,6953.71354080,0.0,6428.89784472
G0100,11.18421053,6497.65788215,0.0,6428.89784472
G0100,11.94736842,7484.18039120,0.0,6428.89784472
G0100,12.71052632,7311.85751213,0.0,6428.89784472
G0100,13.47368421,6827.92263611,0.0,6428.89784472
G0100,14.23684211,7094.92398095,0.0,6428.89784472
G0100,15.00000000,6778.96748328,0.0,6428.89784472
G0101,0.50000000,7212.12786490,0.0,6481.59544631
G0101,1.26315789,6597.12742822,0.0,6481.59544631
G0101,2.02631579,7166.58044479,0.0,6481.59544631
G0101,2.78947368,7602.85198986,0.0,6481.59544631
G0101,3.55263158,7229.80788763,0.0,6481.59544631
G0101,4.31578947,6863.34707835,0.0,6481.59544631
G0101,5.07894737,7407.84156343,0.0,6481.59544631
G0101,5.84210526,7761.71504068,0.0,6481.59544631
G0101,6.60526316,7330.46114255,0.0,6481.59544631
G0101,7.36842105,7106.38472769,0.0,6481.59544631
G0101,8.13157895,6788.33825597,0.0,6481.59544631
G0101,8.89473684,7226.04478831,0.0,6481.59544631
G0101,9.65789474,7751.71655424,0.0,6481.59544631
G0101,10.42105263,6358.83366092,0.0,6481.59544631
G0101,11.18421053,7417.57244207,0.0,6481.59544631
G0101,11.94736842,7124.26199440,0.0,6481.59544631
G0101,12.71052632,7607.12589805,0.0,6481.59544631
G0101,13.47368421,7026.76492788,0.0,6481.59544631
G0101,14.23684211,6306.91019181,0.0,6481.59544631
G0101,15.00000000,7776.17530423,0.0,6481.59544631
G0102,0.50000000,6716.20778146,0.0,6534.29134425
G0102,1.26315789,7414.79282479,0.0,6534.29134425
G0102,2.02631579,7084.02311592,0.0,6534.29134425
G0102,2.78947368,7115.38720254,0.0,6534.29134425
G0102,3.55263158,7178.55818026,0.0,6534.29134425
G0102,4.31578947,6934.91115300,0.0,6534.29134425
G0102,5.07894737,7196.01119330,0.0,6534.29134425
G0102,5.84210526,7239.17715779,0.0,6534.29134425
G0102,6.60526316,7415.24923387,0.0,6534.29134425
G0102,7.36842105,7174.06575962,0.0,6534.29134425
G0102,8.13157895,7243.10449161,0.0,6534.29134425
G0102,8.89473684,7602.96321734,0.0,6534.29134425
G0102,9.65789474,6807.95055768,0.0,6534.29134425
G0102,10.42105263,7154.50326592,0.0,6534.29134425
G0102,11.18421053,7300.00514776,0.0,6534.29134425
G0102,11.94736842,7498.60585028,0.0,6534.29134425
G0102,12.71052632,7106.83328440,0.0,6534.29134425
G0102,13.47368421,7164.91411261,0.0,6534.29134425
G0102,14.23684211,7006.53378911,0.0,6534.29134425
G0102,15.00000000,7571.61891308,0.0,6534.29134425
G0103,0.50000000,7071.58159121,0.0,6586.98552796
G0103,1.26315789,7433.25439574,0.0,6586.98552796
G0103,2.02631579,7150.38589242,0.0,6586.98552796
G0103,2.78947368,7198.07872188,0.0,6586.98552796
G0103,3.55263158,6747.48903769,0.0,6586.98552796
G0103,4.31578947,7207.37415266,0.0,6586.98552796
G0103,5.07894737,7176.34136953,0.0,6586.98552796
G0103,5.84210526,6653.86324230,0.0,6586.98552796
G0103,6.60526316,6920.91762310,0.0,6586.98552796
G0103,7.36842105,7023.90298394,0.0,6586.98552796
G0103,8.13157895,6637.65509478,0.0,6586.98552796
G0103,8.89473684,6749.60720585,0.0,6586.98552796
G0103,9.65789474,7715.08186531,0.0,6586.98552796
G0103,10.42105263,6816.87077209,0.0,6586.98552796
G0103,11.18421053,6879.14767645,0.0,6586.98552796
G0103,11.94736842,6685.42829798,0.0,6586.98552796
G0103,12.71052632,7628.05404814,0.0,6586.98552796
G0103,13.47368421,7516.95254161,0.0,6586.98552796
G0103,14.23684211,7301.34573939,0.0,6586.98552796
G0103,15.00000000,7217.26655653,0.0,6586.98552796
G0104,0.50000000,7066.32190094,0.0,6639.68314012
G0104,1.26315789,7141.47066456,0.0,6639.68314012
G0104,2.02631579,7000.29525441,0.0,6639.68314012
G0104,2.78947368,7482.93124855,0.0,6639.68314012
G0104,3.55263158,7495.22042336,0.0,6639.68314012
G0104,4.31578947,7575.06704324,0.0,6639.68314012
G0104,5.07894737,7986.65068448,0.0,6639.68314012
G0104,5.84210526,7500.64446658,0.0,6639.68314012
G0104,6.60526316,7474.33239920,0.0,6639.68314012
G0104,7.36842105,7608.05466965,0.0,6639.68314012
G0104,8.13157895,6685.93684059,0.0,6639.68314012
G0104,8.89473684,7246.20485436,0.0,6639.68314012
G0104,9.65789474,6696.62498535,0.0,6639.68314012
G0104,10.42105263,7815.81006604,0.0,6639.68314012
G0104,11.18421053,7065.91046194,0.0,6639.68314012
G0104,11.94736842,7886.75848060,0.0,6639.68314012
G0104,12.71052632,7629.00034788,0.0,6639.68314012
G0104,13.47368421,7044.45713849,0.0,6639.68314012
G0104,14.23684211,6643.28249833,0.0,6639.68314012
G0104,15.00000000,6837.34398700,0.0,6639.68314012
G0105,0.50000000,7681.22301233,0.0,6692.37756406
G0105,1.26315789,7184.67923145,0.0,6692.37756406
G0105,2.02631579,6761.17040121,0.0,6692.37756406
G0105,2.78947368,7219.94450214,0.0,6692.37756406
G0105,3.55263158,7919.99242284,0.0,6692.37756406
G0105,4.31578947,7889.51789753,0.0,6692.37756406
G0105,5.07894737,7129.26315995,0.0,6692.37756406
G0105,5.84210526,7414.47925028,0.0,6692.37756406
G0105,6.60526316,7525.69965617,0.0,6692.37756406
G0105,7.36842105,6761.94439084,0.0,6692.37756406
G0105,8.13157895,7107.41695485,0.0,6692.37756406
G0105,8.89473684,7153.97044431,0.0,6692.37756406
G0105,9.65789474,7449.50577970,0.0,6692.37756406
G0105,10.42105263,7115.67592582,0.0,6692.37756406
G0105,11.18421053,6791.80154114,0.0,6692.37756406
G0105,11.94736842,7420.35428732,0.0,6692.37756406
G0105,12.71052632,7067.59014058,0.0,6692.37756406
G0105,13.47368421,6853.68252097,0.0,6692.37756406
G0105,14.23684211,6854.59504677,0.0,6692.37756406
G0105,15.00000000,7220.57735902,0.0,6692.37756406
G0106,0.50000000,7893.43399728,0.0,6745.07493600
G0106,1.26315789,7295.25415011,0.0,6745.07493600
G0106,2.02631579,7754.36482132,0.0,6745.07493600
G0106,2.78947368,6532.96425524,0.0,6745.07493600
G0106,3.55263158,7050.87698301,0.0,6745.07493600
G0106,4.31578947,6896.57484151,0.0,6745.07493600
G0106,5.07894737,7258.45334938,0.0,6745.07493600
G0106,5.84210526,7642.89431741,0.0,6745.07493600
G0106,6.60526316,7158.39690412,0.0,6745.07493600
G0106,7.36842105,6901.54181636,0.0,6745.07493600
G0106,8.13157895,7708.22613976,0.0,6745.07493600
G0106,8.89473684,7079.03750998,0.0,6745.07493600
G0106,9.65789474,7459.77688595,0.0,6745.07493600
G0106,10.42105263,7114.78076616,0.0,6745.07493600
G0106,11.18421053,7549.77173540,0.0,6745.07493600
G0106,11.94736842,7218.34712513,0.0,6745.07493600
G0106,12.71052632,7652.08006120,0.0,6745.07493600
G0106,13.47368421,7587.99611468,0.0,6745.07493600
G0106,14.23684211,8176.85224357,0.0,6745.07493600
G0106,15.00000000,7329.98045036,0.0,6745.07493600
G0107,0.50000000,7055.27793545,0.0,6797.77083393
G0107,1.26315789,6986.37942465,0.0,6797.77083393
G0107,2.02631579,7195.46411402,0.0,6797.77083393
G0107,2.78947368,7556.16342058,0.0,6797.77083393
G0107,3.55263158,7152.25727204,0.0,6797.77083393
G0107,4.31578947,7980.28599179,0.0,6797.77083393
G0107,5.07894737,7491.26628851,0.0,6797.77083393
G0107,5.84210526,7054.65208222,0.0,6797.77083393
G0107,6.60526316,7245.29279661,0.0,6797.77083393
G0107,7.36842105,7180.23580742,0.0,6797.77083393
G0107,8.13157895,7483.08873299,0.0,6797.77083393
G0107,8.89473684,7036.71980762,0.0,6797.77083393
G0107,9.65789474,7892.39360009,0.0,6797.77083393
G0107,10.42105263,7284.84157298,0.0,6797.77083393
G0107,11.18421053,7328.98359701,0.0,6797.77083393
G0107,11.94736842,7759.32768059,0.0,6797.77083393
G0107,12.71052632,7139.40848177,0.0,6797.77083393
G0107,13.47368421,7416.47000491,0.0,6797.77083393
G0107,14.23684211,8081.61907323,0.0,6797.77083393
G0107,15.00000000,7569.45053070,0.0,6797.77083393
G0108,0.50000000,7584.28307385,0.0,6850.46673187
G0108,1.26315789,7296.43422476,0.0,6850.46673187
G0108,2.02631579,7102.90337606,0.0,6850.46673187
G0108,2.78947368,8128.04589742,0.0,6850.46673187
G0108,3.55263158,7414.63833446,0.0,6850.46673187
G0108,4.31578947,8183.79886513,0.0,6850.46673187
G0108,5.07894737,7218.88677724,0.0,6850.46673187
G0108,5.84210526,7943.48009662,0.0,6850.46673187
G0108,6.60526316,7397.74272240,0.0,6850.46673187
G0108,7.36842105,7630.23570363,0.0,6850.46673187
G0108,8.13157895,7929.18735349,0.0,6850.46673187
G0108,8.89473684,7639.48642831,0.0,6850.46673187
G0108,9.65789474,7774.41654121,0.0,6850.46673187
G0108,10.42105263,6890.37058707,0.0,6850.46673187
G0108,11.18421053,7302.29937911,0.0,6850.46673187
G0108,11.94736842,8238.62322409,0.0,6850.46673187
G0108,12.71052632,7388.84075585,0.0,6850.46673187
G0108,13.47368421,7593.55392135,0.0,6850.46673187
G0108,14.23684211,7413.52395479,0.0,6850.46673187
G0108,15.00000000,7242.17601638,0.0,6850.46673187
G0109,0.50000000,6969.31006777,0.0,6903.16099152
G0109,1.26315789,7101.99217105,0.0,6903.16099152
G0109,2.02631579,8165.62390524,0.0,6903.16099152
G0109,2.78947368,7502.19630800,0.0,6903.16099152
G0109,3.55263158,7084.26685265,0.0,6903.16099152
G0109,4.31578947,7191.50073254,0.0,6903.16099152
G0109,5.07894737,7860.90235361,0.0,6903.16099152
G0109,5.84210526,7175.27516192,0.0,6903.16099152
G0109,6.60526316,7296.46385216,0.0,6903.16099152
G0109,7.36842105,7111.44786423,0.0,6903.16099152
G0109,8.13157895,7057.78384754,0.0,6903.16099152
G0109,8.89473684,8153.00445141,0.0,6903.16099152
G0109,9.65789474,7478.91162741,0.0,6903.16099152
G0109,10.42105263,7410.89139696,0.0,6903.16099152
G0109,11.18421053,7305.46538679,0.0,6903.16099152
G0109,11.94736842,7800.27913002,0.0,6903.16099152
G0109,12.71052632,7555.12043768,0.0,6903.16099152
G0109,13.47368421,7642.06582525,0.0,6903.16099152
G0109,14.23684211,7583.51390395,0.0,6903.16099152
G0109,15.00000000,7397.40361105,0.0,6903.16099152
G0110,0.50000000,7406.98204005,0.0,6955.85852774
G0110,1.26315789,6931.11731771,0.0,6955.85852774
G0110,2.02631579,7402.84966831,0.0,6955.85852774
G0110,2.78947368,8410.47888661,0.0,6955.85852774
G0110,3.55263158,7119.13325630,0.0,6955.85852774
G0110,4.31578947,7591.12538364,0.0,6955.85852774
G0110,5.07894737,7716.86522581,0.0,6955.85852774
G0110,5.84210526,8042.56705819,0.0,6955.85852774
G0110,6.60526316,8598.21142888,0.0,6955.85852774
G0110,7.36842105,7438.89291498,0.0,6955.85852774
G0110,8.13157895,7256.62908852,0.0,6955.85852774
G0110,8.89473684,7991.77344831,0.0,6955.85852774
G0110,9.65789474,7670.29757873,0.0,6955.85852774
G0110,10.42105263,8350.83330116,0.0,6955.85852774
G0110,11.18421053,7864.71244721,0.0,6955.85852774
G0110,11.94736842,7335.67571926,0.0,6955.85852774
G0110,12.71052632,7514.84860412,0.0,6955.85852774
G0110,13.47368421,7749.99834325,0.0,6955.85852774
G0110,14.23684211,7779.46444772,0.0,6955.85852774
G0110,15.00000000,7159.09988150,0.0,6955.85852774
G0111,0.50000000,6911.24558033,0.0,7008.55264672
G0111,1.26315789,7033.76131091,0.0,7008.55264672
G0111,2.02631579,7882.93234826,0.0,7008.55264672
G0111,2.78947368,7588.37198147,0.0,7008.55264672
G0111,3.55263158,6945.41415364,0.0,7008.55264672
G0111,4.31578947,7436.34961016,0.0,7008.55264672
G0111,5.07894737,6906.34820121,0.0,7008.55264672
G0111,5.84210526,7546.33652228,0.0,7008.55264672
G0111,6.60526316,7316.09372513,0.0,7008.55264672
G0111,7.36842105,7433.62516890,0.0,7008.55264672
G0111,8.13157895,7614.70941334,0.0,7008.55264672
G0111,8.89473684,7716.79056590,0.0,7008.55264672
G0111,9.65789474,7669.73322537,0.0,7008.55264672
G0111,10.42105263,8140.83286615,0.0,7008.55264672
G0111,11.18421053,8564.99101868,0.0,7008.55264672
G0111,11.94736842,7972.70931867,0.0,7008.55264672
G0111,12.71052632,7574.45675752,0.0,7008.55264672
G0111,13.47368421,7934.47580976,0.0,7008.55264672
G0111,14.23684211,7368.89336738,0.0,7008.55264672
G0111,15.00000000,7331.20504767,0.0,7008.55264672
G0112,0.50000000,7368.83491633,0.0,7061.25032362
G0112,1.26315789,7817.08186077,0.0,7061.25032362
G0112,2.02631579,8181.55910657,0.0,7061.25032362
G0112,2.78947368,8561.24635925,0.0,7061.25032362
G0112,3.55263158,8214.59803981,0.0,7061.25032362
G0112,4.31578947,7973.22346042,0.0,7061.25032362
G0112,5.07894737,7439.29908307,0.0,7061.25032362
G0112,5.84210526,7733.98494593,0.0,7061.25032362
G0112,6.60526316,7913.81126938,0.0,7061.25032362
G0112,7.36842105,7657.36361072,0.0,7061.25032362
G0112,8.13157895,8422.07530474,0.0,7061.25032362
G0112,8.89473684,7388.59448376,0.0,7061.25032362
G0112,9.65789474,7429.35605079,0.0,7061.25032362
G0112,10.42105263,7850.86033819,0.0,7061.25032362
G0112,11.18421053,8477.52381694,0.0,7061.25032362
G0112,11.94736842,7006.14838955,0.0,7061.25032362
G0112,12.71052632,7378.54422338,0.0,7061.25032362
G0112,13.47368421,8200.58805181,0.0,7061.25032362
G0112,14.23684211,7442.91081340,0.0,7061.25032362
G0112,15.00000000,8497.66879556,0.0,7061.25032362
G0113,0.50000000,7443.12435361,0.0,7113.94467674
G0113,1.26315789,8178.12152607,0.0,7113.94467674
G0113,2.02631579,7727.73277954,0.0,7113.94467674
G0113,2.78947368,7940.30803073,0.0,7113.94467674
G0113,3.55263158,7359.92961945,0.0,7113.94467674
G0113,4.31578947,7138.58879790,0.0,7113.94467674
G0113,5.07894737,8062.94327002,0.0,7113.94467674
G0113,5.84210526,7556.53119029,0.0,7113.94467674
G0113,6.60526316,7405.41158483,0.0,7113.94467674
G0113,7.36842105,7332.99263026,0.0,7113.94467674
G0113,8.13157895,7356.37826799,0.0,7113.94467674
G0113,8.89473684,8287.13842849,0.0,7113.94467674
G0113,9.65789474,7403.87851014,0.0,7113.94467674
G0113,10.42105263,7551.42178634,0.0,7113.94467674
G0113,11.18421053,8525.21997666,0.0,7113.94467674
G0113,11.94736842,7594.17344619,0.0,7113.94467674
G0113,12.71052632,7759.75903236,0.0,7113.94467674
G0113,13.47368421,7904.63873096,0.0,7113.94467674
G0113,14.23684211,7647.07768705,0.0,7113.94467674
G0113,15.00000000,7494.89388273,0.0,7113.94467674
G0114,0.50000000,8319.45902561,0.0,7166.64066046
G0114,1.26315789,7944.49522674,0.0,7166.64066046
G0114,2.02631579,7573.33551914,0.0,7166.64066046
G0114,2.78947368,7277.83673840,0.0,7166.64066046
G0114,3.55263158,7366.83226094,0.0,7166.64066046
G0114,4.31578947,7418.88112767,0.0,7166.64066046
G0114,5.07894737,6976.51973736,0.0,7166.64066046
G0114,5.84210526,8278.42786204,0.0,7166.64066046
G0114,6.60526316,7859.36877861,0.0,7166.64066046
G0114,7.36842105,8029.26712295,0.0,7166.64066046
G0114,8.13157895,7264.70936175,0.0,7166.64066046
G0114,8.89473684,7629.78643963,0.0,7166.64066046
G0114,9.65789474,7725.57790272,0.0,7166.64066046
G0114,10.42105263,7849.00374040,0.0,7166.64066046
G0114,11.18421053,7738.79807427,0.0,7166.64066046
G0114,11.94736842,7332.71901112,0.0,7166.64066046
G0114,12.71052632,8246.33324747,0.0,7166.64066046
G0114,13.47368421,8097.15174170,0.0,7166.64066046
G0114,14.23684211,7848.71842530,0.0,7166.64066046
G0114,15.00000000,8223.02525497,0.0,7166.64066046
G0115,0.50000000,8352.75445672,0.0,7219.33801743
G0115,1.26315789,8425.93245517,0.0,7219.33801743
G0115,2.02631579,7941.15328458,0.0,7219.33801743
G0115,2.78947368,7752.96499345,0.0,7219.33801743
G0115,3.55263158,7687.97353307,0.0,7219.33801743
G0115,4.31578947,8227.95588355,0.0,7219.33801743
G0115,5.07894737,7600.67611017,0.0,7219.33801743
G0115,5.84210526,7517.15636666,0.0,7219.33801743
G0115,6.60526316,8095.29390324,0.0,7219.33801743
G0115,7.36842105,8082.92995816,0.0,7219.33801743
G0115,8.13157895,8127.64953253,0.0,7219.33801743
G0115,8.89473684,7542.48393177,0.0,7219.33801743
G0115,9.65789474,7995.39070969,0.0,7219.33801743
G0115,10.42105263,8237.43351185,0.0,7219.33801743
G0115,11.18421053,7687.96584003,0.0,7219.33801743
G0115,11.94736842,7771.34060396,0.0,7219.33801743
G0115,12.71052632,7759.59776907,0.0,7219.33801743
G0115,13.47368421,8475.28624204,0.0,7219.33801743
G0115,14.23684211,8231.72722022,0.0,7219.33801743
G0115,15.00000000,7348.96633741,0.0,7219.33801743
G0116,0.50000000,7331.12638487,0.0,7272.03234259
G0116,1.26315789,8192.35541926,0.0,7272.03234259
G0116,2.02631579,7849.89942125,0.0,7272.03234259
G0116,2.78947368,8145.72540352,0.0,7272.03234259
G0116,3.55263158,8039.84938040,0.0,7272.03234259
G0116,4.31578947,8334.97311529,0.0,7272.03234259
G0116,5.07894737,7289.48504076,0.0,7272.03234259
G0116,5.84210526,7717.09276340,0.0,7272.03234259
G0116,6.60526316,8034.01702582,0.0,7272.03234259
G0116,7.36842105,8027.46137599,0.0,7272.03234259
G0116,8.13157895,7558.29428611,0.0,7272.03234259
G0116,8.89473684,7725.30652398,0.0,7272.03234259
G0116,9.65789474,7702.02533274,0.0,7272.03234259
G0116,10.42105263,7952.16734234,0.0,7272.03234259
G0116,11.18421053,8212.37145441,0.0,7272.03234259
G0116,11.94736842,7825.15768713,0.0,7272.03234259
G0116,12.71052632,7873.72220230,0.0,7272.03234259
G0116,13.47368421,7103.63561821,0.0,7272.03234259
G0116,14.23684211,7513.47893799,0.0,7272.03234259
G0116,15.00000000,8669.56027988,0.0,7272.03234259
G0117,0.50000000,7306.74622702,0.0,7324.72981331
G0117,1.26315789,8537.14484266,0.0,7324.72981331
G0117,2.02631579,7872.90144916,0.0,7324.72981331
G0117,2.78947368,7207.44874533,0.0,7324.72981331
G0117,3.55263158,8574.42433339,0.0,7324.72981331
G0117,4.31578947,8505.04804109,0.0,7324.72981331
G0117,5.07894737,7790.84165486,0.0,7324.72981331
G0117,5.84210526,8338.49928723,0.0,7324.72981331
G0117,6.60526316,7849.72373172,0.0,7324.72981331
G0117,7.36842105,8012.28806803,0.0,7324.72981331
G0117,8.13157895,8058.37886402,0.0,7324.72981331
G0117,8.89473684,7899.62698466,0.0,7324.72981331
G0117,9.65789474,8201.47576299,0.0,7324.72981331
G0117,10.42105263,8146.08219505,0.0,7324.72981331
G0117,11.18421053,7782.99490383,0.0,7324.72981331
G0117,11.94736842,8110.21603724,0.0,7324.72981331
G0117,12.71052632,7783.91292183,0.0,7324.72981331
G0117,13.47368421,8045.41160742,0.0,7324.72981331
G0117,14.23684211,7793.39053290,0.0,7324.72981331
G0117,15.00000000,8030.81513878,0.0,7324.72981331
G0118,0.50000000,8693.64872011,0.0,7377.42407302
G0118,1.26315789,7786.26124998,0.0,7377.42407302
G0118,2.02631579,7460.56681028,0.0,7377.42407302
G0118,2.78947368,8691.03248229,0.0,7377.42407302
G0118,3.55263158,8167.13464157,0.0,7377.42407302
G0118,4.31578947,7787.58024573,0.0,7377.42407302
G0118,5.07894737,7948.95701087,0.0,7377.42407302
G0118,5.84210526,7681.67509896,0.0,7377.42407302
G0118,6.60526316,8426.88965237,0.0,7377.42407302
G0118,7.36842105,8336.53280897,0.0,7377.42407302
G0118,8.13157895,8302.41663075,0.0,7377.42407302
G0118,8.89473684,8138.05969245,0.0,7377.42407302
G0118,9.65789474,7224.35029392,0.0,7377.42407302
G0118,10.42105263,7571.70882884,0.0,7377.42407302
G0118,11.18421053,8163.89711980,0.0,7377.42407302
G0118,11.94736842,6980.89223530,0.0,7377.42407302
G0118,12.71052632,8017.53590192,0.0,7377.42407302
G0118,13.47368421,7636.77483025,0.0,7377.42407302
G0118,14.23684211,8304.31683767,0.0,7377.42407302
G0118,15.00000000,7970.30755182,0.0,7377.42407302
G0119,0.50000000,8536.15875303,0.0,7430.12160918
G0119,1.26315789,8243.79714001,0.0,7430.12160918
G0119,2.02631579,8153.03766004,0.0,7430.12160918
G0119,2.78947368,7712.39022884,0.0,7430.12160918
G0119,3.55263158,8361.36949433,0.0,7430.12160918
G0119,4.31578947,9071.36387961,0.0,7430.12160918
G0119,5.07894737,7413.60733197,0.0,7430.12160918
G0119,5.84210526,7691.96284855,0.0,7430.12160918
G0119,6.60526316,8781.46414646,0.0,7430.12160918
G0119,7.36842105,8314.38278606,0.0,7430.12160918
G0119,8.13157895,7986.97596602,0.0,7430.12160918
G0119,8.89473684,8423.90222046,0.0,7430.12160918
G0119,9.65789474,8241.70451172,0.0,7430.12160918
G0119,10.42105263,7842.39198096,0.0,7430.12160918
G0119,11.18421053,7836.04061940,0.0,7430.12160918
G0119,11.94736842,8453.61283857,0.0,7430.12160918
G0119,12.71052632,8246.08736779,0.0,7430.12160918
G0119,13.47368421,8543.76482343,0.0,7430.12160918
G0119,14.23684211,8371.93773935,0.0,7430.12160918
G0119,15.00000000,7858.04915058,0.0,7430.12160918
G0120,0.50000000,8786.60263691,0.0,7482.81550586
G0120,1.26315789,7787.57119623,0.0,7482.81550586
G0120,2.02631579,7979.38125452,0.0,7482.81550586
G0120,2.78947368,7844.87760929,0.0,7482.81550586
G0120,3.55263158,7592.43437030,0.0,7482.81550586
G0120,4.31578947,8418.58195243,0.0,7482.81550586
G0120,5.07894737,7734.62884812,0.0,7482.81550586
G0120,5.84210526,7885.11080567,0.0,7482.81550586
G0120,6.60526316,8549.28594556,0.0,7482.81550586
G0120,7.36842105,8517.62439400,0.0,7482.81550586
G0120,8.13157895,7910.74735990,0.0,7482.81550586
G0120,8.89473684,7630.45640261,0.0,7482.81550586
G0120,9.65789474,8121.86739858,0.0,7482.81550586
G0120,10.42105263,7512.14307240,0.0,7482.81550586
G0120,11.18421053,7751.94927711,0.0,7482.81550586
G0120,11.94736842,8006.12741516,0.0,7482.81550586
G0120,12.71052632,8099.87383388,0.0,7482.81550586
G0120,13.47368421,7937.76916131,0.0,7482.81550586
G0120,14.23684211,8105.09307466,0.0,7482.81550586
G0120,15.00000000,8728.60425247,0.0,7482.81550586
G0121,0.50000000,8479.73103317,0.0,7535.51340506
G0121,1.26315789,8788.91644609,0.0,7535.51340506
G0121,2.02631579,8590.27610396,0.0,7535.51340506
G0121,2.78947368,8317.28867483,0.0,7535.51340506
G0121,3.55263158,7722.91691868,0.0,7535.51340506
G0121,4.31578947,7672.66173342,0.0,7535.51340506
G0121,5.07894737,8213.45938880,0.0,7535.51340506
G0121,5.84210526,8053.94492139,0.0,7535.51340506
G0121,6.60526316,7837.73489772,0.0,7535.51340506
G0121,7.36842105,8390.34988326,0.0,7535.51340506
G0121,8.13157895,8725.13608760,0.0,7535.51340506
G0121,8.89473684,8193.93141721,0.0,7535.51340506
G0121,9.65789474,8257.20857972,0.0,7535.51340506
G0121,10.42105263,7997.06679464,0.0,7535.51340506
G0121,11.18421053,7939.11209517,0.0,7535.51340506
G0121,11.94736842,9033.28297439,0.0,7535.51340506
G0121,12.71052632,7705.41625193,0.0,7535.51340506
G0121,13.47368421,8155.64308598,0.0,7535.51340506
G0121,14.23684211,8038.10434733,0.0,7535.51340506
G0121,15.00000000,8176.74589459,0.0,7535.51340506
G0122,0.50000000,8712.56943210,0.0,7588.20930299
G0122,1.26315789,8690.80667969,0.0,7588.20930299
G0122,2.02631579,8221.41558505,0.0,7588.20930299
G0122,2.78947368,8744.51239484,0.0,7588.20930299
G0122,3.55263158,7962.08965592,0.0,7588.20930299
G0122,4.31578947,8426.65784590,0.0,7588.20930299
G0122,5.07894737,9016.08405749,0.0,7588.20930299
G0122,5.84210526,8040.31327847,0.0,7588.20930299
G0122,6.60526316,8364.33051034,0.0,7588.20930299
G0122,7.36842105,8899.78634886,0.0,7588.20930299
G0122,8.13157895,7930.65668833,0.0,7588.20930299
G0122,8.89473684,8306.04661188,0.0,7588.20930299
G0122,9.65789474,8149.09968201,0.0,7588.20930299
G0122,10.42105263,7817.03594232,0.0,7588.20930299
G0122,11.18421053,8446.77020680,0.0,7588.20930299
G0122,11.94736842,7929.97301291,0.0,7588.20930299
G0122,12.71052632,8964.85202340,0.0,7588.20930299
G0122,13.47368421,8287.97100588,0.0,7588.20930299
G0122,14.23684211,8192.42207913,0.0,7588.20930299
G0122,15.00000000,8296.33760851,0.0,7588.20930299
G0123,0.50000000,8379.76030848,0.0,7640.90358074
G0123,1.26315789,8253.86807151,0.0,7640.90358074
G0123,2.02631579,8360.76929309,0.0,7640.90358074
G0123,2.78947368,8097.30610937,0.0,7640.90358074
G0123,3.55263158,8128.72462724,0.0,7640.90358074
G0123,4.31578947,8556.60964740,0.0,7640.90358074
G0123,5.07894737,7446.38540600,0.0,7640.90358074
G0123,5.84210526,8003.65270449,0.0,7640.90358074
G0123,6.60526316,8340.48003154,0.0,7640.90358074
G0123,7.36842105,8479.63364897,0.0,7640.90358074
G0123,8.13157895,8174.11829475,0.0,7640.90358074
G0123,8.89473684,8393.69823698,0.0,7640.90358074
G0123,9.65789474,8191.24097701,0.0,7640.90358074
G0123,10.42105263,7561.28339812,0.0,7640.90358074
G0123,11.18421053,8728.94505233,0.0,7640.90358074
G0123,11.94736842,8448.62680760,0.0,7640.90358074
G0123,12.71052632,7937.84368139,0.0,7640.90358074
G0123,13.47368421,8951.75078595,0.0,7640.90358074
G0123,14.23684211,8619.32449164,0.0,7640.90358074
G0123,15.00000000,8076.17499098,0.0,7640.90358074
G0124,0.50000000,8858.85851854,0.0,7693.59913171
G0124,1.26315789,8620.65081345,0.0,7693.59913171
G0124,2.02631579,8742.30551397,0.0,7693.59913171
G0124,2.78947368,8141.82462022,0.0,7693.59913171
G0124,3.55263158,8160.77930919,0.0,7693.59913171
G0124,4.31578947,8049.20473291,0.0,7693.59913171
G0124,5.07894737,8167.31646085,0.0,7693.59913171
G0124,5.84210526,7423.55920984,0.0,7693.59913171
G0124,6.60526316,8849.28861508,0.0,7693.59913171
